payment_id,customer_id,order_id,amount,created_at,status,method,email,phone,vpa,scenario
pay_900667,cust_00152,order_700667,74999,1787609397,failed,card,customer_152@razorpay-demo.com,+919870000152,,legitimate
pay_901888,cust_00070,order_701294,24999,1787530500,captured,upi,customer_70@razorpay-demo.com,+919870000070,cust70@okaxis,Failed UPI Retry
pay_900281,cust_00031,order_700281,4999,1787676796,captured,wallet,customer_31@razorpay-demo.com,+919870000031,,legitimate
pay_901720,cust_00058,order_701210,4999,1787586076,captured,upi,customer_58@razorpay-demo.com,+919870000058,cust58@okaxis,Failed UPI Retry
pay_900360,cust_00113,order_700360,4999,1787529963,captured,upi,customer_113@razorpay-demo.com,+919870000113,cust113@okaxis,legitimate
pay_900900,cust_00163,order_700800,24999,1787589578,captured,wallet,customer_163@razorpay-demo.com,+919870000163,,Double-Click Issue
pay_901936,cust_00121,order_701318,299999,1787632210,captured,upi,customer_121@razorpay-demo.com,+919870000121,cust121@okaxis,Failed UPI Retry
pay_901995,cust_00024,order_701348,12499,1787656624,captured,upi,customer_24@razorpay-demo.com,+919870000024,cust24@okaxis,Failed UPI Retry
pay_902231,cust_00028,order_701481,7499,1787618253,captured,wallet,customer_28@razorpay-demo.com,+919870000028,,Multiple Browser Tabs Checkout
pay_900761,cust_00053,order_700731,9999,1787684276,captured,netbanking,customer_53@razorpay-demo.com,+919870000053,,Double-Click Issue
pay_902159,cust_00071,order_701430,199999,1787589224,captured,upi,customer_71@razorpay-demo.com,+919870000071,cust71@okaxis,Failed UPI Retry
pay_902534,cust_00076,order_701784,99999,1787600169,captured,wallet,customer_76@razorpay-demo.com,+919870000076,,Multiple Browser Tabs Checkout
pay_900043,cust_00139,order_700043,9999,1787567928,captured,wallet,customer_139@razorpay-demo.com,+919870000139,,legitimate
pay_902174,cust_00028,order_701437,9999,1787608947,captured,upi,customer_28@razorpay-demo.com,+919870000028,cust28@okaxis,Failed UPI Retry
pay_900205,cust_00176,order_700205,299999,1787730885,captured,netbanking,customer_176@razorpay-demo.com,+919870000176,,legitimate
pay_901474,cust_00024,order_701087,9999,1787600756,captured,card,customer_24@razorpay-demo.com,+919870000024,,Network Timeout Retry
pay_902101,cust_00198,order_701401,24999,1787556558,captured,upi,customer_198@razorpay-demo.com,+919870000198,cust198@okaxis,Failed UPI Retry
pay_900069,cust_00130,order_700069,34999,1787710994,captured,netbanking,customer_130@razorpay-demo.com,+919870000130,,legitimate
pay_901876,cust_00148,order_701288,99999,1787572837,captured,upi,customer_148@razorpay-demo.com,+919870000148,cust148@okaxis,Failed UPI Retry
pay_902298,cust_00004,order_701548,149999,1787642665,captured,wallet,customer_4@razorpay-demo.com,+919870000004,,Multiple Browser Tabs Checkout
pay_900138,cust_00182,order_700138,9999,1787553486,captured,wallet,customer_182@razorpay-demo.com,+919870000182,,legitimate
pay_900797,cust_00200,order_700749,7499,1787665341,captured,netbanking,customer_200@razorpay-demo.com,+919870000200,,Double-Click Issue
pay_902181,cust_00005,order_701441,299999,1787601444,captured,upi,customer_5@razorpay-demo.com,+919870000005,cust5@okaxis,Failed UPI Retry
pay_902129,cust_00066,order_701415,99999,1787616387,captured,upi,customer_66@razorpay-demo.com,+919870000066,cust66@okaxis,Failed UPI Retry
pay_900759,cust_00023,order_700730,14999,1787549945,captured,wallet,customer_23@razorpay-demo.com,+919870000023,,Double-Click Issue
pay_900542,cust_00158,order_700542,12499,1787538547,captured,wallet,customer_158@razorpay-demo.com,+919870000158,,legitimate
pay_901020,cust_00185,order_700860,24999,1787559383,captured,card,customer_185@razorpay-demo.com,+919870000185,,Double-Click Issue
pay_902207,cust_00179,order_701457,24999,1787624411,captured,card,customer_179@razorpay-demo.com,+919870000179,,Multiple Browser Tabs Checkout
pay_900166,cust_00121,order_700166,14999,1787565440,captured,card,customer_121@razorpay-demo.com,+919870000121,,legitimate
pay_900249,cust_00190,order_700249,24999,1787676505,captured,card,customer_190@razorpay-demo.com,+919870000190,,legitimate
pay_901332,cust_00163,order_701016,199999,1787632433,captured,upi,customer_163@razorpay-demo.com,+919870000163,cust163@okaxis,Network Timeout Retry
pay_902018,cust_00029,order_701359,249999,1787564240,captured,upi,customer_29@razorpay-demo.com,+919870000029,cust29@okaxis,Failed UPI Retry
pay_900447,cust_00172,order_700447,7499,1787727485,captured,upi,customer_172@razorpay-demo.com,+919870000172,cust172@okaxis,legitimate
pay_901359,cust_00009,order_701030,49999,1787583475,captured,netbanking,customer_9@razorpay-demo.com,+919870000009,,Network Timeout Retry
pay_902146,cust_00024,order_701423,4999,1787677729,captured,upi,customer_24@razorpay-demo.com,+919870000024,cust24@okaxis,Failed UPI Retry
pay_901330,cust_00008,order_701015,34999,1787560019,captured,card,customer_8@razorpay-demo.com,+919870000008,,Network Timeout Retry
pay_902815,cust_00038,order_702065,99999,1787590745,failed,upi,customer_38@razorpay-demo.com,+919870000038,cust38@okaxis,Gateway Retry with Different IDs
pay_902151,cust_00097,order_701426,99999,1787647435,captured,upi,customer_97@razorpay-demo.com,+919870000097,cust97@okaxis,Failed UPI Retry
pay_900435,cust_00122,order_700435,34999,1787678718,captured,upi,customer_122@razorpay-demo.com,+919870000122,cust122@okaxis,legitimate
pay_902123,cust_00164,order_701412,19999,1787680669,captured,upi,customer_164@razorpay-demo.com,+919870000164,cust164@okaxis,Failed UPI Retry
pay_900578,cust_00131,order_700578,24999,1787644269,captured,wallet,customer_131@razorpay-demo.com,+919870000131,,legitimate
pay_902310,cust_00056,order_701560,9999,1787566560,captured,netbanking,customer_56@razorpay-demo.com,+919870000056,,Multiple Browser Tabs Checkout
pay_902651,cust_00009,order_701901,14999,1787657689,captured,card,customer_9@razorpay-demo.com,+919870000009,,Multiple Browser Tabs Checkout
pay_901849,cust_00144,order_701275,199999,1787625601,captured,upi,customer_144@razorpay-demo.com,+919870000144,cust144@okaxis,Failed UPI Retry
pay_900763,cust_00030,order_700732,14999,1787596820,captured,wallet,customer_30@razorpay-demo.com,+919870000030,,Double-Click Issue
pay_900389,cust_00104,order_700389,14999,1787531203,captured,wallet,customer_104@razorpay-demo.com,+919870000104,,legitimate
pay_900236,cust_00191,order_700236,149999,1787642306,captured,wallet,customer_191@razorpay-demo.com,+919870000191,,legitimate
pay_902517,cust_00186,order_701767,34999,1787647601,captured,netbanking,customer_186@razorpay-demo.com,+919870000186,,Multiple Browser Tabs Checkout
pay_901985,cust_00030,order_701343,74999,1787618443,captured,upi,customer_30@razorpay-demo.com,+919870000030,cust30@okaxis,Failed UPI Retry
pay_900268,cust_00160,order_700268,74999,1787646984,captured,card,customer_160@razorpay-demo.com,+919870000160,,legitimate
pay_900771,cust_00016,order_700736,9999,1787530251,captured,card,customer_16@razorpay-demo.com,+919870000016,,Double-Click Issue
pay_902166,cust_00098,order_701433,24999,1787572961,captured,upi,customer_98@razorpay-demo.com,+919870000098,cust98@okaxis,Failed UPI Retry
pay_900438,cust_00046,order_700438,299999,1787730830,captured,card,customer_46@razorpay-demo.com,+919870000046,,legitimate
pay_900674,cust_00176,order_700674,14999,1787561885,captured,card,customer_176@razorpay-demo.com,+919870000176,,legitimate
pay_900250,cust_00200,order_700250,19999,1787613074,captured,card,customer_200@razorpay-demo.com,+919870000200,,legitimate
pay_902202,cust_00024,order_701452,19999,1787529363,captured,netbanking,customer_24@razorpay-demo.com,+919870000024,,Multiple Browser Tabs Checkout
pay_901575,cust_00084,order_701138,249999,1787586694,captured,netbanking,customer_84@razorpay-demo.com,+919870000084,,Network Timeout Retry
pay_902143,cust_00065,order_701422,12499,1787521323,captured,upi,customer_65@razorpay-demo.com,+919870000065,cust65@okaxis,Failed UPI Retry
pay_902082,cust_00189,order_701391,74999,1787520250,captured,upi,customer_189@razorpay-demo.com,+919870000189,cust189@okaxis,Failed UPI Retry
pay_902529,cust_00155,order_701779,99999,1787541834,captured,netbanking,customer_155@razorpay-demo.com,+919870000155,,Multiple Browser Tabs Checkout
pay_902480,cust_00048,order_701730,99999,1787520506,captured,netbanking,customer_48@razorpay-demo.com,+919870000048,,Multiple Browser Tabs Checkout
pay_902649,cust_00113,order_701899,99999,1787667413,captured,netbanking,customer_113@razorpay-demo.com,+919870000113,,Multiple Browser Tabs Checkout
pay_900449,cust_00069,order_700449,19999,1787641252,captured,netbanking,customer_69@razorpay-demo.com,+919870000069,,legitimate
pay_901470,cust_00137,order_701085,4999,1787683484,captured,upi,customer_137@razorpay-demo.com,+919870000137,cust137@okaxis,Network Timeout Retry
pay_900717,cust_00045,order_700709,24999,1787642275,captured,netbanking,customer_45@razorpay-demo.com,+919870000045,,Double-Click Issue
pay_902317,cust_00161,order_701567,34999,1787664115,captured,card,customer_161@razorpay-demo.com,+919870000161,,Multiple Browser Tabs Checkout
pay_902526,cust_00161,order_701776,9999,1787532658,captured,card,customer_161@razorpay-demo.com,+919870000161,,Multiple Browser Tabs Checkout
pay_902049,cust_00183,order_701375,49999,1787561967,captured,upi,customer_183@razorpay-demo.com,+919870000183,cust183@okaxis,Failed UPI Retry
pay_901902,cust_00037,order_701301,199999,1787666184,captured,upi,customer_37@razorpay-demo.com,+919870000037,cust37@okaxis,Failed UPI Retry
pay_901169,cust_00183,order_700935,149999,1787563251,captured,wallet,customer_183@razorpay-demo.com,+919870000183,,Double-Click Issue
pay_900083,cust_00058,order_700083,4999,1787601510,captured,upi,customer_58@razorpay-demo.com,+919870000058,cust58@okaxis,legitimate
pay_902342,cust_00116,order_701592,74999,1787653671,captured,netbanking,customer_116@razorpay-demo.com,+919870000116,,Multiple Browser Tabs Checkout
pay_901461,cust_00137,order_701081,199999,1787586791,captured,netbanking,customer_137@razorpay-demo.com,+919870000137,,Network Timeout Retry
pay_901894,cust_00096,order_701297,199999,1787521958,captured,upi,customer_96@razorpay-demo.com,+919870000096,cust96@okaxis,Failed UPI Retry
pay_901669,cust_00118,order_701185,49999,1787522310,captured,card,customer_118@razorpay-demo.com,+919870000118,,Network Timeout Retry
pay_902001,cust_00100,order_701351,74999,1787615307,captured,upi,customer_100@razorpay-demo.com,+919870000100,cust100@okaxis,Failed UPI Retry
pay_900476,cust_00013,order_700476,12499,1787602330,captured,card,customer_13@razorpay-demo.com,+919870000013,,legitimate
pay_900518,cust_00112,order_700518,99999,1787637666,captured,netbanking,customer_112@razorpay-demo.com,+919870000112,,legitimate
pay_900405,cust_00157,order_700405,7499,1787726059,captured,upi,customer_157@razorpay-demo.com,+919870000157,cust157@okaxis,legitimate
pay_900385,cust_00008,order_700385,7499,1787720327,captured,card,customer_8@razorpay-demo.com,+919870000008,,legitimate
pay_902351,cust_00122,order_701601,19999,1787592140,captured,wallet,customer_122@razorpay-demo.com,+919870000122,,Multiple Browser Tabs Checkout
pay_902153,cust_00145,order_701427,199999,1787682567,captured,upi,customer_145@razorpay-demo.com,+919870000145,cust145@okaxis,Failed UPI Retry
pay_901634,cust_00109,order_701167,19999,1787548383,captured,netbanking,customer_109@razorpay-demo.com,+919870000109,,Network Timeout Retry
pay_902766,cust_00189,order_702016,199999,1787671654,captured,netbanking,customer_189@razorpay-demo.com,+919870000189,,Gateway Retry with Different IDs
pay_900689,cust_00005,order_700689,24999,1787619053,captured,netbanking,customer_5@razorpay-demo.com,+919870000005,,legitimate
pay_901241,cust_00068,order_700971,9999,1787674823,captured,netbanking,customer_68@razorpay-demo.com,+919870000068,,Network Timeout Retry
pay_900063,cust_00090,order_700063,299999,1787705363,captured,card,customer_90@razorpay-demo.com,+919870000090,,legitimate
pay_900853,cust_00156,order_700777,14999,1787633707,captured,netbanking,customer_156@razorpay-demo.com,+919870000156,,Double-Click Issue
pay_902777,cust_00058,order_702027,99999,1787676260,failed,upi,customer_58@razorpay-demo.com,+919870000058,cust58@okaxis,Gateway Retry with Different IDs
pay_902886,cust_00184,order_702136,199999,1787577812,captured,wallet,customer_184@razorpay-demo.com,+919870000184,,Gateway Retry with Different IDs
pay_901263,cust_00123,order_700982,199999,1787672704,captured,upi,customer_123@razorpay-demo.com,+919870000123,cust123@okaxis,Network Timeout Retry
pay_900224,cust_00192,order_700224,24999,1787558813,captured,upi,customer_192@razorpay-demo.com,+919870000192,cust192@okaxis,legitimate
pay_902194,cust_00139,order_701447,12499,1787516130,captured,upi,customer_139@razorpay-demo.com,+919870000139,cust139@okaxis,Failed UPI Retry
pay_900374,cust_00034,order_700374,74999,1787529642,captured,card,customer_34@razorpay-demo.com,+919870000034,,legitimate
pay_901825,cust_00054,order_701263,74999,1787525495,captured,upi,customer_54@razorpay-demo.com,+919870000054,cust54@okaxis,Failed UPI Retry
pay_902674,cust_00147,order_701924,12499,1787679286,captured,card,customer_147@razorpay-demo.com,+919870000147,,Multiple Browser Tabs Checkout
pay_902780,cust_00162,order_702030,99999,1787565711,captured,card,customer_162@razorpay-demo.com,+919870000162,,Gateway Retry with Different IDs
pay_902509,cust_00173,order_701759,7499,1787591137,captured,wallet,customer_173@razorpay-demo.com,+919870000173,,Multiple Browser Tabs Checkout
pay_902594,cust_00069,order_701844,299999,1787676952,captured,wallet,customer_69@razorpay-demo.com,+919870000069,,Multiple Browser Tabs Checkout
pay_900010,cust_00142,order_700010,14999,1787640149,captured,netbanking,customer_142@razorpay-demo.com,+919870000142,,legitimate
pay_901945,cust_00183,order_701323,199999,1787631367,captured,upi,customer_183@razorpay-demo.com,+919870000183,cust183@okaxis,Failed UPI Retry
pay_901839,cust_00127,order_701270,199999,1787546529,captured,upi,customer_127@razorpay-demo.com,+919870000127,cust127@okaxis,Failed UPI Retry
pay_900709,cust_00102,order_700705,74999,1787573599,captured,card,customer_102@razorpay-demo.com,+919870000102,,Double-Click Issue
pay_900256,cust_00076,order_700256,34999,1787536863,captured,wallet,customer_76@razorpay-demo.com,+919870000076,,legitimate
pay_901618,cust_00115,order_701159,199999,1787553841,captured,card,customer_115@razorpay-demo.com,+919870000115,,Network Timeout Retry
pay_900390,cust_00113,order_700390,24999,1787615760,captured,wallet,customer_113@razorpay-demo.com,+919870000113,,legitimate
pay_901582,cust_00191,order_701141,14999,1787681643,captured,netbanking,customer_191@razorpay-demo.com,+919870000191,,Network Timeout Retry
pay_900925,cust_00013,order_700813,74999,1787629829,captured,card,customer_13@razorpay-demo.com,+919870000013,,Double-Click Issue
pay_902037,cust_00022,order_701369,9999,1787626420,captured,upi,customer_22@razorpay-demo.com,+919870000022,cust22@okaxis,Failed UPI Retry
pay_902322,cust_00110,order_701572,199999,1787636076,captured,netbanking,customer_110@razorpay-demo.com,+919870000110,,Multiple Browser Tabs Checkout
pay_901225,cust_00006,order_700963,12499,1787537539,captured,card,customer_6@razorpay-demo.com,+919870000006,,Network Timeout Retry
pay_901947,cust_00021,order_701324,299999,1787646033,captured,upi,customer_21@razorpay-demo.com,+919870000021,cust21@okaxis,Failed UPI Retry
pay_900740,cust_00148,order_700720,99999,1787543549,captured,upi,customer_148@razorpay-demo.com,+919870000148,cust148@okaxis,Double-Click Issue
pay_900041,cust_00016,order_700041,12499,1787711012,captured,card,customer_16@razorpay-demo.com,+919870000016,,legitimate
pay_900869,cust_00057,order_700785,99999,1787672089,captured,wallet,customer_57@razorpay-demo.com,+919870000057,,Double-Click Issue
pay_900540,cust_00112,order_700540,14999,1787580187,captured,wallet,customer_112@razorpay-demo.com,+919870000112,,legitimate
pay_902426,cust_00164,order_701676,249999,1787536913,captured,wallet,customer_164@razorpay-demo.com,+919870000164,,Multiple Browser Tabs Checkout
pay_901372,cust_00094,order_701036,9999,1787588726,captured,wallet,customer_94@razorpay-demo.com,+919870000094,,Network Timeout Retry
pay_901146,cust_00147,order_700923,74999,1787608262,captured,wallet,customer_147@razorpay-demo.com,+919870000147,,Double-Click Issue
pay_901032,cust_00150,order_700866,34999,1787634988,captured,upi,customer_150@razorpay-demo.com,+919870000150,cust150@okaxis,Double-Click Issue
pay_900373,cust_00093,order_700373,49999,1787616401,failed,netbanking,customer_93@razorpay-demo.com,+919870000093,,legitimate
pay_900668,cust_00061,order_700668,14999,1787699238,failed,netbanking,customer_61@razorpay-demo.com,+919870000061,,legitimate
pay_900358,cust_00015,order_700358,7499,1787593916,captured,wallet,customer_15@razorpay-demo.com,+919870000015,,legitimate
pay_900968,cust_00099,order_700834,149999,1787653666,captured,wallet,customer_99@razorpay-demo.com,+919870000099,,Double-Click Issue
pay_901354,cust_00127,order_701027,299999,1787600291,captured,netbanking,customer_127@razorpay-demo.com,+919870000127,,Network Timeout Retry
pay_901036,cust_00154,order_700868,74999,1787602553,captured,netbanking,customer_154@razorpay-demo.com,+919870000154,,Double-Click Issue
pay_900471,cust_00119,order_700471,99999,1787630339,captured,wallet,customer_119@razorpay-demo.com,+919870000119,,legitimate
pay_901397,cust_00167,order_701049,49999,1787684677,captured,upi,customer_167@razorpay-demo.com,+919870000167,cust167@okaxis,Network Timeout Retry
pay_902532,cust_00195,order_701782,7499,1787652436,captured,wallet,customer_195@razorpay-demo.com,+919870000195,,Multiple Browser Tabs Checkout
pay_901550,cust_00184,order_701125,7499,1787676202,captured,card,customer_184@razorpay-demo.com,+919870000184,,Network Timeout Retry
pay_901257,cust_00012,order_700979,149999,1787555096,captured,wallet,customer_12@razorpay-demo.com,+919870000012,,Network Timeout Retry
pay_902095,cust_00047,order_701398,199999,1787606574,captured,upi,customer_47@razorpay-demo.com,+919870000047,cust47@okaxis,Failed UPI Retry
pay_901556,cust_00182,order_701128,4999,1787606894,captured,netbanking,customer_182@razorpay-demo.com,+919870000182,,Network Timeout Retry
pay_902501,cust_00030,order_701751,24999,1787594401,captured,netbanking,customer_30@razorpay-demo.com,+919870000030,,Multiple Browser Tabs Checkout
pay_901251,cust_00010,order_700976,299999,1787531544,captured,card,customer_10@razorpay-demo.com,+919870000010,,Network Timeout Retry
pay_901700,cust_00038,order_701200,149999,1787647751,captured,card,customer_38@razorpay-demo.com,+919870000038,,Network Timeout Retry
pay_901253,cust_00034,order_700977,299999,1787670437,captured,card,customer_34@razorpay-demo.com,+919870000034,,Network Timeout Retry
pay_902690,cust_00073,order_701940,149999,1787587746,captured,upi,customer_73@razorpay-demo.com,+919870000073,cust73@okaxis,Multiple Browser Tabs Checkout
pay_900080,cust_00172,order_700080,249999,1787573071,captured,upi,customer_172@razorpay-demo.com,+919870000172,cust172@okaxis,legitimate
pay_901173,cust_00115,order_700937,19999,1787599590,captured,netbanking,customer_115@razorpay-demo.com,+919870000115,,Double-Click Issue
pay_900815,cust_00155,order_700758,99999,1787547916,captured,card,customer_155@razorpay-demo.com,+919870000155,,Double-Click Issue
pay_901853,cust_00018,order_701277,14999,1787567330,captured,upi,customer_18@razorpay-demo.com,+919870000018,cust18@okaxis,Failed UPI Retry
pay_902221,cust_00174,order_701471,249999,1787643495,captured,upi,customer_174@razorpay-demo.com,+919870000174,cust174@okaxis,Multiple Browser Tabs Checkout
pay_902539,cust_00097,order_701789,34999,1787521658,captured,wallet,customer_97@razorpay-demo.com,+919870000097,,Multiple Browser Tabs Checkout
pay_902106,cust_00188,order_701403,249999,1787575182,captured,upi,customer_188@razorpay-demo.com,+919870000188,cust188@okaxis,Failed UPI Retry
pay_900134,cust_00176,order_700134,74999,1787687426,captured,card,customer_176@razorpay-demo.com,+919870000176,,legitimate
pay_901141,cust_00077,order_700921,99999,1787680878,captured,netbanking,customer_77@razorpay-demo.com,+919870000077,,Double-Click Issue
pay_900934,cust_00026,order_700817,99999,1787623063,captured,netbanking,customer_26@razorpay-demo.com,+919870000026,,Double-Click Issue
pay_900929,cust_00032,order_700815,49999,1787597417,captured,netbanking,customer_32@razorpay-demo.com,+919870000032,,Double-Click Issue
pay_900824,cust_00146,order_700762,4999,1787548751,captured,upi,customer_146@razorpay-demo.com,+919870000146,cust146@okaxis,Double-Click Issue
pay_901532,cust_00005,order_701116,74999,1787649559,captured,netbanking,customer_5@razorpay-demo.com,+919870000005,,Network Timeout Retry
pay_901215,cust_00129,order_700958,299999,1787591455,captured,upi,customer_129@razorpay-demo.com,+919870000129,cust129@okaxis,Network Timeout Retry
pay_900505,cust_00020,order_700505,249999,1787680538,captured,card,customer_20@razorpay-demo.com,+919870000020,,legitimate
pay_902867,cust_00132,order_702117,74999,1787637508,failed,card,customer_132@razorpay-demo.com,+919870000132,,Gateway Retry with Different IDs
pay_901997,cust_00194,order_701349,99999,1787655381,captured,upi,customer_194@razorpay-demo.com,+919870000194,cust194@okaxis,Failed UPI Retry
pay_901959,cust_00180,order_701330,299999,1787630384,captured,upi,customer_180@razorpay-demo.com,+919870000180,cust180@okaxis,Failed UPI Retry
pay_901385,cust_00162,order_701043,49999,1787651146,captured,netbanking,customer_162@razorpay-demo.com,+919870000162,,Network Timeout Retry
pay_900895,cust_00054,order_700798,199999,1787615022,captured,upi,customer_54@razorpay-demo.com,+919870000054,cust54@okaxis,Double-Click Issue
pay_900829,cust_00130,order_700765,24999,1787633148,captured,card,customer_130@razorpay-demo.com,+919870000130,,Double-Click Issue
pay_902851,cust_00171,order_702101,34999,1787545386,failed,upi,customer_171@razorpay-demo.com,+919870000171,cust171@okaxis,Gateway Retry with Different IDs
pay_901684,cust_00169,order_701192,9999,1787641597,captured,card,customer_169@razorpay-demo.com,+919870000169,,Network Timeout Retry
pay_902598,cust_00039,order_701848,149999,1787661323,captured,netbanking,customer_39@razorpay-demo.com,+919870000039,,Multiple Browser Tabs Checkout
pay_902470,cust_00177,order_701720,199999,1787528894,captured,card,customer_177@razorpay-demo.com,+919870000177,,Multiple Browser Tabs Checkout
pay_902439,cust_00092,order_701689,9999,1787562558,captured,card,customer_92@razorpay-demo.com,+919870000092,,Multiple Browser Tabs Checkout
pay_900653,cust_00185,order_700653,19999,1787693856,captured,netbanking,customer_185@razorpay-demo.com,+919870000185,,legitimate
pay_900173,cust_00111,order_700173,149999,1787645843,captured,netbanking,customer_111@razorpay-demo.com,+919870000111,,legitimate
pay_900039,cust_00031,order_700039,12499,1787529270,captured,upi,customer_31@razorpay-demo.com,+919870000031,cust31@okaxis,legitimate
pay_902767,cust_00034,order_702017,19999,1787659220,failed,card,customer_34@razorpay-demo.com,+919870000034,,Gateway Retry with Different IDs
pay_900714,cust_00167,order_700707,19999,1787637645,captured,upi,customer_167@razorpay-demo.com,+919870000167,cust167@okaxis,Double-Click Issue
pay_900091,cust_00032,order_700091,149999,1787624979,captured,netbanking,customer_32@razorpay-demo.com,+919870000032,,legitimate
pay_902859,cust_00045,order_702109,249999,1787654859,failed,card,customer_45@razorpay-demo.com,+919870000045,,Gateway Retry with Different IDs
pay_901206,cust_00083,order_700953,7499,1787659730,captured,netbanking,customer_83@razorpay-demo.com,+919870000083,,Network Timeout Retry
pay_902497,cust_00134,order_701747,9999,1787647162,captured,wallet,customer_134@razorpay-demo.com,+919870000134,,Multiple Browser Tabs Checkout
pay_901828,cust_00187,order_701264,99999,1787606884,captured,upi,customer_187@razorpay-demo.com,+919870000187,cust187@okaxis,Failed UPI Retry
pay_901156,cust_00075,order_700928,99999,1787558761,captured,card,customer_75@razorpay-demo.com,+919870000075,,Double-Click Issue
pay_901325,cust_00124,order_701013,199999,1787646332,captured,upi,customer_124@razorpay-demo.com,+919870000124,cust124@okaxis,Network Timeout Retry
pay_900217,cust_00102,order_700217,14999,1787637682,captured,card,customer_102@razorpay-demo.com,+919870000102,,legitimate
pay_900511,cust_00173,order_700511,24999,1787538556,captured,upi,customer_173@razorpay-demo.com,+919870000173,cust173@okaxis,legitimate
pay_901681,cust_00072,order_701191,12499,1787574502,captured,upi,customer_72@razorpay-demo.com,+919870000072,cust72@okaxis,Network Timeout Retry
pay_900500,cust_00059,order_700500,24999,1787623290,captured,upi,customer_59@razorpay-demo.com,+919870000059,cust59@okaxis,legitimate
pay_902395,cust_00174,order_701645,99999,1787684066,captured,card,customer_174@razorpay-demo.com,+919870000174,,Multiple Browser Tabs Checkout
pay_901857,cust_00086,order_701279,19999,1787583878,captured,upi,customer_86@razorpay-demo.com,+919870000086,cust86@okaxis,Failed UPI Retry
pay_901389,cust_00042,order_701045,4999,1787656069,captured,upi,customer_42@razorpay-demo.com,+919870000042,cust42@okaxis,Network Timeout Retry
pay_901520,cust_00181,order_701110,34999,1787609255,captured,netbanking,customer_181@razorpay-demo.com,+919870000181,,Network Timeout Retry
pay_902631,cust_00126,order_701881,49999,1787636335,captured,netbanking,customer_126@razorpay-demo.com,+919870000126,,Multiple Browser Tabs Checkout
pay_902077,cust_00067,order_701389,4999,1787624184,captured,upi,customer_67@razorpay-demo.com,+919870000067,cust67@okaxis,Failed UPI Retry
pay_901541,cust_00034,order_701121,9999,1787550360,captured,card,customer_34@razorpay-demo.com,+919870000034,,Network Timeout Retry
pay_901218,cust_00020,order_700959,49999,1787552011,captured,netbanking,customer_20@razorpay-demo.com,+919870000020,,Network Timeout Retry
pay_901417,cust_00191,order_701059,149999,1787551828,captured,card,customer_191@razorpay-demo.com,+919870000191,,Network Timeout Retry
pay_902218,cust_00010,order_701468,19999,1787573805,captured,card,customer_10@razorpay-demo.com,+919870000010,,Multiple Browser Tabs Checkout
pay_902700,cust_00189,order_701950,74999,1787528071,captured,netbanking,customer_189@razorpay-demo.com,+919870000189,,Multiple Browser Tabs Checkout
pay_901677,cust_00071,order_701189,199999,1787623578,captured,card,customer_71@razorpay-demo.com,+919870000071,,Network Timeout Retry
pay_901198,cust_00092,order_700949,4999,1787647024,captured,upi,customer_92@razorpay-demo.com,+919870000092,cust92@okaxis,Double-Click Issue
pay_901543,cust_00050,order_701122,7499,1787614112,captured,card,customer_50@razorpay-demo.com,+919870000050,,Network Timeout Retry
pay_900954,cust_00068,order_700827,34999,1787532689,captured,card,customer_68@razorpay-demo.com,+919870000068,,Double-Click Issue
pay_900751,cust_00085,order_700726,12499,1787586164,captured,upi,customer_85@razorpay-demo.com,+919870000085,cust85@okaxis,Double-Click Issue
pay_900235,cust_00061,order_700235,299999,1787599388,captured,upi,customer_61@razorpay-demo.com,+919870000061,cust61@okaxis,legitimate
pay_900733,cust_00185,order_700717,4999,1787582131,captured,card,customer_185@razorpay-demo.com,+919870000185,,Double-Click Issue
pay_902893,cust_00003,order_702143,149999,1787530091,failed,card,customer_3@razorpay-demo.com,+919870000003,,Gateway Retry with Different IDs
pay_901157,cust_00186,order_700929,74999,1787679867,captured,wallet,customer_186@razorpay-demo.com,+919870000186,,Double-Click Issue
pay_902485,cust_00136,order_701735,12499,1787682066,captured,upi,customer_136@razorpay-demo.com,+919870000136,cust136@okaxis,Multiple Browser Tabs Checkout
pay_901210,cust_00094,order_700955,74999,1787604747,captured,card,customer_94@razorpay-demo.com,+919870000094,,Network Timeout Retry
pay_901066,cust_00190,order_700883,49999,1787643733,captured,upi,customer_190@razorpay-demo.com,+919870000190,cust190@okaxis,Double-Click Issue
pay_902157,cust_00170,order_701429,299999,1787528524,captured,upi,customer_170@razorpay-demo.com,+919870000170,cust170@okaxis,Failed UPI Retry
pay_901063,cust_00009,order_700882,19999,1787533149,captured,wallet,customer_9@razorpay-demo.com,+919870000009,,Double-Click Issue
pay_901168,cust_00044,order_700934,4999,1787557981,captured,netbanking,customer_44@razorpay-demo.com,+919870000044,,Double-Click Issue
pay_901493,cust_00011,order_701097,149999,1787559213,captured,card,customer_11@razorpay-demo.com,+919870000011,,Network Timeout Retry
pay_902390,cust_00115,order_701640,19999,1787571848,captured,card,customer_115@razorpay-demo.com,+919870000115,,Multiple Browser Tabs Checkout
pay_900885,cust_00129,order_700793,7499,1787606997,captured,wallet,customer_129@razorpay-demo.com,+919870000129,,Double-Click Issue
pay_900144,cust_00088,order_700144,14999,1787635492,captured,netbanking,customer_88@razorpay-demo.com,+919870000088,,legitimate
pay_902847,cust_00168,order_702097,149999,1787652985,failed,netbanking,customer_168@razorpay-demo.com,+919870000168,,Gateway Retry with Different IDs
